X_filename,relevant_decay_count
03695439_0000146145,1
03695722_0000444171,0
03695477_0000186087,1
03695439_0000145972,1
03695761_0000485329,0
03695737_0000460092,2
03695431_0000137426,3
03695439_0000146039,0
03695497_0000207347,1
03695439_0000145977,0
03695429_0000135396,0
03695427_0000133250,0
03695498_0000208119,2
03695427_0000133082,0
03695490_0000199583,0
03695609_0000325056,0
03695716_0000438064,0
03695724_0000446738,2
03695716_0000437866,1
03695965_0000700573,2
03695429_0000135123,1
03696086_0000828281,0
03695429_0000135145,1
03695763_0000487806,1
03695429_0000135363,0
03695509_0000219779,1
03695731_0000453793,2
03695701_0000422451,3
03695488_0000197587,0
03695965_0000700655,0
03695891_0000622716,2
03695780_0000505494,0
03695562_0000275547,1
03695475_0000183571,1
03695712_0000433670,2
03695724_0000446499,1
03695844_0000573076,0
03695402_0000107041,2
03695431_0000137490,0
03695509_0000219558,4
03695715_0000437186,0
03695728_0000450686,1
03695429_0000135166,2
03695737_0000460210,0
03695709_0000430602,0
03695778_0000503361,0
03695795_0000521187,1
03695780_0000505561,1
03695712_0000433666,0
03695489_0000198587,3
03695849_0000578428,1
03695454_0000161453,1
03695780_0000505546,0
03695778_0000503607,0
03695763_0000487458,0
03695727_0000449601,0
03695423_0000128983,0
03695406_0000110965,0
03695965_0000700545,0
03695412_0000117469,1
03695491_0000200499,1
03696086_0000828433,0
03695559_0000272375,0
03695429_0000135293,0
03695497_0000207205,0
03695725_0000447401,1
03695761_0000485500,1
03695781_0000506667,1
03695718_0000439966,0
03695606_0000321800,0
03695768_0000492819,0
03695491_0000200687,2
03695716_0000437875,0
03695422_0000127756,0
03695491_0000200826,2
03695701_0000422063,2
03695711_0000432695,1
03695402_0000106958,1
03695500_0000210030,1
03695708_0000429603,0
03695491_0000200753,1
03695490_0000199556,0
03695849_0000578375,0
03695490_0000199591,0
03695768_0000492867,1
03695412_0000117247,2
03696086_0000828431,2
03695559_0000272287,0
03695562_0000275413,0
03696086_0000828347,0
03695844_0000573214,0
03695711_0000432821,0
03695497_0000207258,2
03695461_0000168960,2
03695423_0000128872,3
03695780_0000505591,3
03695780_0000505544,0
03695989_0000725953,0
03695491_0000200472,1
03695547_0000259633,0
03695903_0000635519,1
03695490_0000199721,3
03695780_0000505630,0
03695447_0000154552,2
03695412_0000117342,1
03695526_0000237725,0
03695724_0000446531,0
03695849_0000578409,0
03695761_0000485469,1
03695737_0000460307,3
03695488_0000197355,2
03696090_0000832453,0
03695509_0000219668,3
03695402_0000106699,0
03695490_0000199465,0
03695804_0000530973,2
03695464_0000171992,0
03695488_0000197416,1
03695737_0000460211,0
03695491_0000200690,0
03695804_0000531059,1
03695464_0000172257,1
03695526_0000237641,3
03695716_0000437905,0
03695526_0000237603,0
03696062_0000802860,3
03695600_0000315481,1
03695498_0000208116,2
03695416_0000121601,2
03695489_0000198449,0
03696062_0000803141,0
03695455_0000162891,0
03695489_0000198939,0
03695461_0000169057,0
03695464_0000172285,1
03695454_0000161837,1
03695427_0000133380,1
03695854_0000583733,0
03695960_0000695473,2
03695447_0000154173,2
03695960_0000695466,1
03695724_0000446692,2
03695709_0000430630,0
03695562_0000275777,0
03695464_0000172425,1
03695761_0000485342,1
03695422_0000127694,0
03695798_0000524418,0
03695725_0000447600,0
03695488_0000197521,2
03695798_0000524667,0
03695708_0000429416,0
03695488_0000197637,1
03695780_0000505674,1
03695781_0000506597,0
03695490_0000199408,0
03695893_0000624733,1
03695712_0000433863,1
03695447_0000154218,0
03695562_0000275403,1
03695562_0000275622,2
03695500_0000210020,1
03695737_0000460395,1
03695701_0000422434,0
03695488_0000197846,0
03695709_0000430628,0
03695431_0000137346,0
03695454_0000161465,0
03695412_0000117320,0
03695727_0000449517,0
03695500_0000210322,0
03695439_0000146034,2
03695498_0000208083,2
03695406_0000111035,1
03695477_0000186146,0
03695412_0000117361,0
03695731_0000453780,4
03695761_0000485732,0
03695406_0000111270,1
03695562_0000275779,1
03695804_0000530808,0
03695903_0000635339,0
03695498_0000208106,3
03695600_0000315591,1
03695427_0000133268,2
03695509_0000219504,0
03695461_0000169103,2
03695989_0000725871,0
03695725_0000447712,1
03695600_0000315828,0
03695708_0000429386,1
03695854_0000583460,0
03695497_0000206829,3
03695439_0000145646,1
03695416_0000121661,0
03695706_0000427362,0
03695712_0000434036,0
03695422_0000128045,0
03695724_0000446453,3
03695781_0000506471,1
03695422_0000127942,0
03695422_0000128119,2
03695798_0000524362,1
03695500_0000209949,0
03695778_0000503335,0
03695849_0000578305,2
03695490_0000199420,0
03695455_0000162840,1
03695712_0000434027,1
03696086_0000828536,2
03695763_0000487488,0
03695716_0000438152,1
03695903_0000635498,0
03695778_0000503654,1
03695491_0000200851,0
03695893_0000624656,0
03695461_0000169118,2
03695727_0000449542,1
03695706_0000427443,0
03695706_0000427424,1
03695464_0000172153,0
03695475_0000184076,0
03696036_0000775692,0
03695798_0000524778,1
03695455_0000162659,0
03695431_0000137171,2
03695547_0000259842,0
03695849_0000578328,0
03695715_0000437095,1
03695475_0000183860,0
03695489_0000199039,0
03695761_0000485375,1
03695701_0000422135,0
03695422_0000127985,2
03695844_0000572930,1
03695728_0000450649,0
03695412_0000117398,2
03695547_0000259671,2
03695778_0000503257,0
03695903_0000635337,0
03695989_0000725925,0
03695489_0000199038,0
03695795_0000521349,2
03695489_0000198495,0
03695490_0000199766,1
03695423_0000128747,1
03695989_0000726060,3
03695781_0000506679,0
03695727_0000449586,0
03695422_0000127764,0
03695402_0000107021,1
03695491_0000200594,2
03695461_0000169304,0
03695422_0000127687,1
03695711_0000432681,0
03695718_0000440031,0
03695509_0000219452,3
03695490_0000199467,0
03695763_0000487738,0
03695416_0000121414,0
03695701_0000422422,1
03695477_0000185903,0
03696100_0000843089,0
03695965_0000700609,0
03696100_0000842949,0
03695559_0000272515,1
03695439_0000146124,3
03695509_0000219746,1
03695455_0000162512,0
03695447_0000154229,0
03696036_0000775822,1
03695477_0000186088,0
03695500_0000210226,0
03695431_0000137492,1
03695768_0000492868,1
03695422_0000127671,0
03695447_0000154513,1
03695724_0000446574,3
03695429_0000135381,0
03695559_0000272615,0
03695854_0000583684,0
03695722_0000444551,0
03695439_0000146082,1
03695429_0000135300,2
03695500_0000210419,2
03695761_0000485609,1
03695849_0000578372,1
03695737_0000460048,0
03695731_0000453935,0
03696086_0000828229,1
03695526_0000237449,1
03695439_0000146026,1
03695854_0000583643,1
03695606_0000321889,1
03695711_0000432763,0
03695706_0000427464,1
03695498_0000208212,0
03695737_0000460358,0
03695491_0000200729,2
03695804_0000530818,1
03695768_0000492870,1
03695712_0000433725,0
03696086_0000828379,1
03695489_0000198800,1
03695509_0000219646,0
03695497_0000207217,1
03695724_0000446392,0
03695701_0000422160,0
03695725_0000447751,2
03695768_0000492749,4
03695497_0000207214,0
03695547_0000259641,0
03695780_0000505432,0
03695701_0000422275,1
03695724_0000446266,2
03695490_0000199557,0
03696086_0000828368,0
03695402_0000106771,1
03695488_0000197651,0
03695706_0000427418,2
03695761_0000485696,1
03695780_0000505421,1
03695500_0000210220,0
03695724_0000446347,1
03695477_0000185901,1
03695559_0000272477,1
03695711_0000432647,0
03695427_0000133181,0
03695716_0000438132,0
03695712_0000433854,0
03695526_0000237810,0
03695849_0000578431,2
03695706_0000427385,1
03695718_0000440249,1
03695500_0000210247,1
03695547_0000259766,0
03695731_0000453846,0
03695422_0000128001,0
03695491_0000200830,0
03695477_0000185832,1
03695500_0000210393,4
03695715_0000437180,1
03696036_0000775510,1
03695455_0000162720,0
03695728_0000450756,0
03695431_0000137409,0
03695708_0000429455,0
03695431_0000137738,1
03695731_0000453761,2
03695489_0000199002,3
03695606_0000322067,0
03695406_0000111037,1
03695412_0000117311,0
03695498_0000208142,0
03695725_0000447570,0
03695500_0000210053,0
03695780_0000505369,0
03695490_0000199746,1
03695706_0000427676,0
03695547_0000259606,1
03695475_0000183787,2
03695600_0000315516,1
03695475_0000183924,0
03695454_0000161774,0
03695509_0000219467,0
03695761_0000485652,1
03695500_0000210449,1
03695509_0000219472,0
03695960_0000695303,1
03695500_0000210233,1
03695763_0000487791,0
03695439_0000146188,0
03695461_0000169018,2
03695768_0000492739,2
03696062_0000803193,0
03695406_0000111107,0
03695761_0000485307,1
03695455_0000162995,0
03695903_0000635116,1
03695464_0000172237,0
03695606_0000321898,0
03695893_0000624613,0
03695715_0000437231,0
03695780_0000505637,0
03695731_0000453970,1
03695778_0000503408,0
03695893_0000624612,0
03695427_0000133227,1
03695728_0000450546,1
03695559_0000272427,1
03695761_0000485656,0
03695763_0000487641,0
03695416_0000121709,2
03695725_0000447517,0
03695701_0000422002,1
03696062_0000803016,4
03695455_0000162856,0
03695989_0000725912,0
03695716_0000438079,1
03695431_0000137163,1
03695795_0000521530,1
03695798_0000524779,0
03695562_0000275765,0
03695844_0000572948,0
03695728_0000450567,1
03695768_0000492784,1
03696100_0000842946,0
03695526_0000237407,1
03695464_0000172194,0
03696100_0000843098,0
03695893_0000624650,0
03695416_0000121622,1
03695722_0000444631,2
03695422_0000128161,0
03696086_0000828381,1
03695804_0000530701,0
03695477_0000186001,0
03695781_0000506638,1
03695547_0000259896,0
03696086_0000828222,0
03695431_0000137218,2
03695718_0000439970,1
03695429_0000135110,2
03695761_0000485317,0
03695464_0000172421,1
03695711_0000432965,0
03695488_0000197610,0
03695427_0000133265,1
03695706_0000427397,0
03695708_0000429659,0
03695798_0000524343,1
03695728_0000450749,1
03695416_0000121561,1
03695706_0000427410,4
03695447_0000154290,0
03695402_0000107004,1
03696100_0000843124,0
03695844_0000573103,1
03695454_0000161691,2
03695731_0000453702,1
03695804_0000530711,0
03695402_0000107112,0
03695402_0000106765,0
03695724_0000446412,0
03695422_0000128095,1
03695461_0000169230,0
03695422_0000127840,1
03695488_0000197791,0
03695763_0000487871,0
03695903_0000635267,0
03695422_0000128021,0
03695491_0000200810,2
03696086_0000828509,0
03695854_0000583479,2
03695439_0000146087,0
03695724_0000446624,0
03695559_0000272637,0
03695416_0000121357,1
03695780_0000505388,2
03695763_0000487594,1
03695781_0000506508,0
03695431_0000137266,2
03695706_0000427615,0
03695439_0000145997,2
03695509_0000219501,1
03695423_0000128805,0
03695547_0000259781,2
03695423_0000129199,1
03695715_0000436916,1
03695763_0000487728,1
03695491_0000200711,1
03695725_0000447638,1
03695454_0000161513,2
03695475_0000184107,0
03695406_0000111041,1
03695849_0000578314,0
03695427_0000133205,0
03695475_0000183596,2
03695781_0000506686,2
03695763_0000487821,2
03695849_0000578330,2
03696086_0000828550,2
03695778_0000503287,2
03695701_0000422167,1
03695761_0000485324,2
03695849_0000578222,0
03695464_0000172330,1
03695491_0000200988,1
03695709_0000430796,0
03695780_0000505441,0
03695477_0000185690,0
03695412_0000117228,0
03695701_0000422398,2
03695701_0000422462,1
03695706_0000427348,2
03695781_0000506682,0
03696086_0000828352,1
03695722_0000444163,3
03695402_0000106648,0
03695475_0000183581,0
03695464_0000172106,2
03695606_0000321953,0
03695454_0000161744,0
03695422_0000127801,0
03695718_0000440234,0
03695844_0000573151,1
03695500_0000210323,0
03695728_0000450679,0
03695712_0000434067,0
03695464_0000171969,0
03695854_0000583536,0
03695737_0000460002,0
03695488_0000197803,0
03695547_0000259829,0
03695547_0000259911,0
03695509_0000219654,2
03695423_0000128965,1
03695559_0000272490,1
03696086_0000828318,0
03695960_0000695424,2
03695455_0000162526,0
03695725_0000447724,0
03695416_0000121639,1
03695526_0000237535,0
03695960_0000695410,2
03695795_0000521488,0
03695402_0000107051,1
03695406_0000110896,4
03696036_0000775561,2
03695715_0000437136,1
03695475_0000183760,1
03696090_0000832708,0
03695891_0000622784,3
03695761_0000485559,1
03696086_0000828256,0
03695761_0000485705,2
03695725_0000447704,1
03695547_0000259605,0
03695706_0000427483,3
03695422_0000127995,2
03695447_0000154439,0
03695804_0000530801,1
03695737_0000460321,0
03695447_0000154442,0
03695461_0000169189,0
03695706_0000427738,2
03695701_0000422206,0
03695547_0000259916,2
03695447_0000154420,1
03695763_0000487896,0
03695712_0000433868,0
03695725_0000447322,0
03695716_0000438201,5
03695427_0000133381,1
03695412_0000117243,0
03695716_0000437937,0
03696086_0000828408,0
03695606_0000321845,0
03695716_0000437941,1
03695489_0000198378,1
03695447_0000154493,0
03695798_0000524625,1
03695780_0000505704,0
03695416_0000121330,0
03695423_0000129147,1
03695406_0000111162,0
03695422_0000128187,0
03695429_0000135273,0
03695427_0000133501,0
03695716_0000437899,2
03695722_0000444366,0
03695477_0000185709,0
03695429_0000135403,1
03695559_0000272421,2
03696036_0000775706,0
03695547_0000259909,0
03695562_0000275671,0
03695431_0000137549,0
03695715_0000436960,0
03695960_0000695313,1
03695891_0000622503,0
03695526_0000237739,4
03695718_0000440052,0
03695439_0000146135,0
03695423_0000128912,2
03695447_0000154504,2
03696062_0000803167,1
03695763_0000487418,0
03695497_0000207001,1
03695489_0000198933,0
03695423_0000128871,0
03696100_0000843185,0
03695559_0000272501,0
03695778_0000503639,1
03695431_0000137258,0
03695490_0000199482,1
03695422_0000127968,1
03695728_0000450517,1
03695903_0000635134,0
03695422_0000127944,0
03695491_0000200512,1
03695497_0000206944,0
03695477_0000185831,2
03695547_0000259694,1
03695439_0000145722,0
03695716_0000437903,0
03695960_0000695306,1
03695547_0000259667,1
03695416_0000121618,0
03695600_0000315474,0
03695406_0000110790,0
03695763_0000487883,0
03695795_0000521281,1
03695728_0000450516,0
03695454_0000161424,1
03695429_0000135114,0
03695606_0000321905,0
03695429_0000135221,0
03695454_0000161764,2
03695489_0000198833,1
03695423_0000129103,0
03695491_0000200765,3
03695497_0000206801,0
03695423_0000128728,0
03695711_0000432785,0
03695903_0000635391,0
03696062_0000803180,0
03695737_0000460412,0
03695431_0000137537,1
03695402_0000107092,1
03695709_0000430870,1
03695489_0000198558,0
03695447_0000154514,1
03695724_0000446282,2
03695447_0000154149,0
03695423_0000129115,2
03695406_0000110915,1
03695416_0000121438,1
03695406_0000110833,0
03695497_0000207068,0
03695715_0000437162,0
03695712_0000433922,1
03695711_0000432791,0
03695844_0000573005,1
03695406_0000111016,2
03695715_0000437127,0
03695891_0000622608,5
03695763_0000487842,1
03695701_0000422253,0
03695780_0000505617,1
03695737_0000460253,1
03695562_0000275732,1
03695761_0000485734,2
03695609_0000324980,0
03695455_0000162716,1
03695412_0000117455,3
03695562_0000275475,1
03695716_0000438036,0
03695402_0000106676,1
03695716_0000438217,3
03695701_0000422103,1
03695709_0000430631,0
03696100_0000843115,0
03695429_0000135527,0
03695965_0000700693,1
03695464_0000171999,0
03695763_0000487421,1
03695731_0000453921,1
03695406_0000111088,0
03695781_0000506421,0
03695715_0000436821,1
03695431_0000137580,0
03695464_0000172186,2
03695722_0000444246,0
03695489_0000198444,0
03695406_0000110924,0
03695406_0000110787,2
03695559_0000272619,1
03695600_0000315720,1
03695763_0000487701,0
03695718_0000440019,1
03695559_0000272412,0
03695903_0000635441,1
03695712_0000433909,2
03695778_0000503604,1
03695989_0000726185,2
03695711_0000432987,0
03695526_0000237397,1
03695455_0000162828,0
03695402_0000106806,0
03695447_0000154604,0
03695402_0000106811,1
03695429_0000135131,3
03695778_0000503636,1
03695427_0000133121,3
03695562_0000275590,0
03695422_0000128143,0
03695423_0000128892,3
03695780_0000505608,0
03695423_0000128734,0
03695709_0000430852,0
03696062_0000803122,2
03695431_0000137403,0
03695477_0000186160,0
03695547_0000259807,2
03695447_0000154425,1
03695489_0000198433,1
03695778_0000503538,1
03695798_0000524665,1
03695965_0000700695,1
03695498_0000207846,0
03695427_0000132974,0
03695526_0000237479,1
03695722_0000444393,1
03695854_0000583585,0
03695416_0000121687,0
03695547_0000259634,0
03695489_0000198513,0
03695491_0000200462,0
03695731_0000453810,1
03695718_0000439951,0
03695989_0000726134,0
03695429_0000135471,1
03695475_0000184097,1
03695960_0000695292,0
03695454_0000161717,0
03695709_0000430488,0
03695893_0000624748,1
03695701_0000422453,0
03695891_0000622626,1
03695780_0000505741,2
03695798_0000524654,0
03695737_0000460343,1
03695497_0000206830,1
03695439_0000145893,1
03695763_0000487891,0
03695454_0000161634,3
03695722_0000444280,0
03695464_0000172255,0
03695716_0000438067,1
03695488_0000197623,4
03695731_0000453915,1
03695761_0000485707,0
03695477_0000185773,1
03695798_0000524637,0
03695455_0000162865,0
03695960_0000695300,2
03696036_0000775645,0
03695715_0000436899,2
03695488_0000197430,1
03695893_0000624738,0
03696086_0000828477,0
03695903_0000635307,2
03695780_0000505827,2
03695464_0000172389,0
03695489_0000198813,0
03695497_0000207132,1
03695559_0000272600,0
03695600_0000315795,0
03695712_0000433695,1
03696062_0000803074,2
03695893_0000624802,2
03695489_0000198550,1
03695497_0000207311,0
03696090_0000832636,0
03695731_0000453875,2
03695725_0000447353,0
03695718_0000440113,1
03695526_0000237484,1
03695427_0000133460,0
03695422_0000127916,0
03695781_0000506671,1
03695423_0000129220,1
03695798_0000524801,0
03695455_0000162795,0
